_id,name,sentence,cmd
8-24,소냐,그럼 필요하면 더 드릴 테니 챙겨 가세요.,"SetSprite(0, ""sonya_smile_1"");SetSprite(1, "" rebecca_shock"");"
8-25,레베카,네??,
8-26,소냐,기왕 먹는 건데 여럿이 먹는 게 좋잖아요?,"SetSprite(0, ""sonya_smile_2"");SetSprite(1, "" rebecca_angry"");"
8-27,소냐,그리고 이건 레베카 씨나 저 독일 친구들한테도 나쁜 이야기는 아닐 거에요.,
8-28,레베카,음…,
8-29,소냐,걱정은 하지 마시고~ 일단 앉아요!,"SetSprite(0, ""sonya_smile_1"");"
8-30,레베카,"으, 곤란한데요!",
8-31,소냐,에이~ 사양 마시고~,
8-32,,"포수가 자리를 치우더니만, 거의 반강제로 앉힌다.","SetSprite(0, """");SetSprite(1, """");"
8-33,전차장,"기왕 이렇게 된 일이니, 천천히 드시고 가시죠!!","SetSprite(0, ""michael_basic"");"
8-34,미하일,좋습니다!! 귀한 손님도 오셨으니깐.,"SetSprite(0, ""michael_smile"");"
8-35,미하일,그동안 숨겨두었던 비장의 소스를 써야겠군요!!,
8-36,소냐,오!! 정말이야??,"SetSprite(1, "" sonya_smile_2"");"
8-37,소냐,레베카 씨 덕분에 우리도 호강하는데요?!,
8-38,레베카,그렇다면야… 뭐…,"SetSprite(1, """");SetSprite(0, ""rebecca_smile_1"");"
8-39,레베카,먹고 갈게요!!,"SetSprite(0, ""rebecca_smile_2"");"
8-40,레베카,대신 남는 건 주셔야 해요. 저 혼자만 먹는 건 죄짓는 기분이에요.,"SetSprite(0, ""rebecca_basic"");"
8-41,전차장,걱정 마세요. 충분히 챙겨드릴 테니깐.,
8-42,,… 탄약수가 자리를 비워서 다행이다.,
8-43,,아마 고기를 더 준다는 소리를 들었으면 길길이 날뛰었겠지.,
8-44,미하일,그럼 잠시만 기다려주세요! 곧 대령하겠습니다!!,"SetSprite(0, ""michael_smile"");"
8-45,소냐,오랜만에 식사다운 식사를 하겠군요!,"SetSprite(0, ""sonya_smile_1"");SetSprite(1, "" rebecca_basic"");"
8-46,소냐,완전 기대되는 걸요? 이리나랑 미하일한테 감사해야겠어요.,
8-47,레베카,"저, 이리나라 하시면 단발머리에 키는 저랑 비슷한 하사님?",
8-48,레베카,그분은 식사 시간인데 어디 가셨나요?,
8-49,전차장,"아, 아침 일찍 사냥하러 갔어요.",
8-50,전차장,"전쟁 전에는 사냥꾼이었는데, 지금도 이렇게 특기를 살리고 있죠.",
8-51,레베카,"외부인인 저까지 끼어서 먹는데, 아침을 안 드신다구요?","SetSprite(0, ""sonya_basic"");SetSprite(1, "" rebecca_shock"");"
8-52,레베카,전우인데 같이 드시는 게 더 낫지 않을까요?,
8-53,전차장,곧 올 겁니다. 걱정 마세요!,
8-54,레베카,알겠습니다. 별 일은 없는 거겠죠?,"SetSprite(1, "" rebecca_basic"");"
8-55,소냐,걱정이 많은 성격이신가 봐? 괜찮아!! 괜찮아!!,"SetSprite(0, ""sonya_smile_1"");"
8-56,레베카,흠 알겠습니다.,
8-57,,"… 대수롭지 않게 넘기긴 했지만, 주의해야겠다.",
8-58,,탄약수는 지금 정찰 차 나간 상태다.,
8-59,,"새벽에는 독일군이 진입 경로에 설치해둔 부비트랩을 찾아내어 제거했고,",
8-60,,지금은 적의 시야 밖에서 기습이 가능한 우회로를 탐색 중이다.,
8-61,,서로 속고 속이는 게 전장의 일상일 뿐. 누구의 잘못도 아니다.,
8-62,전차장,별일 없습니다. 걱정 마세요…,
8-63,레베카,???,"SetSprite(1, ""rebecca_shock"");"
8-64,,눈을 피하면서 말끝을 흐렸다.,
8-65,,"… 지금, 잠깐동안 누리고 있는 평화도 거짓된 것이라 생각하니 어쩐지 씁쓸하다.","SetSprite(0, """");SetSprite(1, """");"
8-66,전차장,"흠흠, 미하일? 아직 멀었나??",
8-67,미하일,네!! 지금 갑니다!!!,
8-68,미하일,오래 기다리셨습니다!! 특제 오리 구이입니다!!,"SetSprite(0, ""michael_smile"");"
8-69,,"오리 한 마리를 통째로 구워낸, 노릇노릇한 향기가 코끝을 찌른다.",
8-70,미하일,솜씨 좀 발휘해 봤습니다! 하하!!,
8-71,,"소금과 럼주로 밑간을 하고, 연기가 나지 않도록 잔불을 써서 오래도록 천천히 익힌 고기였다.",
8-72,,"럼 특유의 달콤한 향기와 간간이 느껴지는 불맛의 향미가 조화롭게 느껴졌고,",
8-73,,야생 오리의 두툼한 살집과 탄탄한 다리가 더더욱 먹음직스럽게 보였다.,
8-74,레베카,우와!! 맛있겠다!!,"SetSprite(0, ""rebecca_smile_2"");SetSprite(1, "" sonya_smile_2"");"
8-75,소냐,잘 먹을게!!,
8-76,,누가 먼저랄 것도 없이 우악스럽게 고기를 잡아 뜯는다.,"PlaySFX(""gulp"");"
8-77,미하일,너무 급하게 드시면 체합니다!,"SetSprite(1, """");SetSprite(0, ""michael_shock"");"
8-78,소냐,콜록콜록… 맛있어…,"SetSprite(0, ""sonya_smile_1"");PlaySFX(""gulp"");"
8-79,전차장,그래도 씹어가면서 먹도록.,
8-80,레베카,맛있어서... 눈물이 나올 거 같아요!,"SetSprite(0, ""rebecca_smile_2"");PlaySFX(""gulp"");"
8-81,미하일,크윽. 감사합니다! 최고의 칭찬입니다.,"SetSprite(0, ""michael_smile"");"
8-82,,한동안 아무 말 없이 손만 분주하게 움직인다.,"SetSprite(0, """");"
8-83,,…..,
8-84,,눈 깜짝할 사이에 오리 한 마리를 전부 먹어 치워버렸다.,
8-86,,남은 뼈에는 살점 하나 남지 않았을 정도다. 접시까지 깨끗하다.,
8-87,소냐,후… 이제야 정신이 돌아오네.,"SetSprite(0, ""sonya_basic"");"
8-88,레베카,덕분에 잘 먹었어요!! 감사합니다!!,"SetSprite(0, ""rebecca_smile_2"");SetSprite(1, "" michael_smile"");"
8-89,미하일,요리한 보람이 느껴져서 저도 좋았습니다.,
8-90,전차장,갈수록 요리 실력이 느는군. 아주 맛있었다!,"SetSprite(0, ""rebecca_smile_1"");"
8-91,미하일,감사합니다 전차장님!,
8-92,,조종수가 뿌듯한 표정으로 함박웃음을 띠고 있다.,
8-93,미하일,"그럼, 식후에 마실 차도 바로 준비하겠습니다.","SetSprite(1, "" michael_basic"");"
8-94,레베카,우와… 차도 있어요??,"SetSprite(0, ""rebecca_shock"");"
8-95,소냐,큰 기대는 하지 마세요. 거의 끓인 물 수준이에요.,
8-96,미하일,"말린 크랜베리로 만든 차인데, 마시다 보면 그래도 단맛이 조금은 날 겁니다.",
8-97,,오래된 양철 주전자에서 몇 번이고 우려낸 차를 건네 준다.,"SetSprite(0, """");SetSprite(1, """");"
8-98,,레베카는 뜨거운지 '후후' 불면서 조심스레 한 모금 마신다.,"PlaySFX(""gulp"");"
8-99,레베카,맛있어요!!,"SetSprite(0, ""rebecca_smile_1"");"
8-100,레베카,정말로… 얼마 만인지 모르겠네요.,"SetSprite(0, ""rebecca_basic"");"
8-101,레베카,이렇게 일상적인... 식사를 해본 지가…,"StopBGM(""bgm03"",1.2);"
8-102,,맹물에 가까운 차였지만. 오랜만에 느낀 소소함에 감동한 표정이다.,
8-103,전차장,집을 떠나온 지는 오래됐나요?,
8-104,레베카,전쟁이 시작되고 바로 탈출했으니… 이제 4년 정도?,
8-105,전차장,고향은 어디에요? 폴란드계라고 하셨는데.,"PlayBGM(""bgm02"");"
8-106,레베카,단치히에서 나고 자랐어요.,
8-107,전차장,… 고생했겠군요.,
8-108,레베카,예전에는 그래도 살기 괜찮은 곳이었어요!,"SetSprite(0, ""rebecca_smile_1"");"
8-109,레베카,"10년 전쯤 단치히에도 나치당이 집권하고, 유대인에 대한 차별이 심해지기 전까지는요.","SetSprite(0, ""rebecca_angry"");"
8-110,전차장,그리고... 몇 년 뒤 전쟁이 벌어졌죠?,
8-111,레베카,네… 맞아요…,
8-112,,급격히 표정이 어두워진다. 괜한 말을 했나.,
8-113,레베카,저는 그날. 우체국에 있었어요…,"SetSprite(0, ""rebecca_cry_1"");"
8-114,레베카,그리고 독일군이 들이닥치기 전에... 정말로 운 좋게 탈출할 수는 있었지만…,
8-115,,입술을 깨물더니 말을 삼킨다.,
8-116,레베카,아무튼! 지금은 이렇게 되었네요!,"SetSprite(0, ""rebecca_smile_2"");"
8-117,,차를 훌쩍 마시더니 힘없는 너털웃음을 짓는다.,
8-118,소냐,"나치 때문에 도망쳤는데, 지금은 독일군과 같이 움직인다니.","SetSprite(0, ""sonya_shock"");"
8-119,소냐,아이러니한데요? 왜 하필 저런 파시스트들과 다니는 거예요??,
8-120,레베카,그건… 사정이 있어서…,"SetSprite(1, "" rebecca_basic"");"
8-121,소냐,지금이라도 늦지 않았으니까!!,"SetSprite(0, ""sonya_angry"");"
8-122,레베카,아뇨. 소련도 솔직히 제 입장에서는 나치와 크게 다르지 않습니다.,
8-123,레베카,"지금까지 숱한 일을 겪으며, 어떤 군복을 입고 있는지는 보지 않기로 했어요.","SetSprite(1, """");SetSprite(0, ""rebecca_angry"");"
8-124,레베카,"저는 사람을 보고 판단하기로 했고, 지금은 아델라이데 대위님과 함께하기로 정했습니다.",
8-125,레베카,단지. 그뿐입니다.,
8-126,,처음과 같은 단호한 표정.,
8-127,,찻잔을 천천히 내려놓더니 일어선다.,"SetSprite(0, ""rebecca_basic"");"
8-128,레베카,오늘은 덕분에 즐거웠습니다.,"SetSprite(0, ""rebecca_smile_1"");"
8-129,레베카,이만 돌아가지 않으면 안 되겠군요.,
8-130,소냐,그런!! 하지만…,"SetSprite(0, ""sonya_angry"");"
8-131,전차장,중사! 이 정도로만 하도록.,"SetSprite(0, ""sonya_shock"");"
8-132,,포수를 진정시키고 레베카를 천천히 돌아본다.,"SetSprite(0, """");"
8-133,전차장,즐거우셨다니 다행입니다.,
8-134,전차장,"미하일? 약속한 물품, 전달 드려.",
8-135,미하일,알겠습니다. 갖고 가기 쉽게 포장해 두었습니다!,"SetSprite(0, ""michael_smile"");"
8-136,,종이로 감싸 놓은 오리 고기를 건네주며 조종수가 멋쩍게 웃어 보인다.,
8-137,레베카,호의에 감사합니다. 그리고…,"SetSprite(0, ""rebecca_basic"");"
8-138,레베카,…,
8-139,레베카,아니에요. 이만 가봐야겠어요.,
8-140,소냐,…,"SetSprite(1, ""sonya_basic"");"
8-141,레베카,그럼!,
8-142,소냐,조심히 가요…!,
8-143,레베카,후훗… 네…,"SetSprite(0, ""rebecca_smile_1"");"
8-144,,가련해 보이는 뒷모습이 점점 멀어져 간다.,"SetSprite(0, """");SetSprite(1, """");"
8-145,소냐,가버렸군요.,
8-146,소냐,끝에 무슨 말을 하려고 했을까요?,
8-147,전차장,글쎄. 무언가 말 못할 사연이라도 있겠지.,
8-148,,"레베카가 스스로 말은 안 했지만, 그녀의 행적을 통해 어떤 일이 있었을지는 짐작이 간다.",
8-149,,"그녀는 전쟁이 시작된 도시에서부터 이 동쪽 끝까지 도망쳤고, 홀로 살아남았다.",
8-150,,"그것도 나치의 유대인 사냥을 피해서, 여성의 연약한 몸으로.",
8-151,,이것만으로도 그녀가 어떤 아수라장을 겪어 왔을지.,
8-152,,이루 말할 수 없을 고통을 받았을지는 가늠해 볼 수 있었다.,
8-153,소냐,조금만 더 우릴 믿어 줬으면 했는데 말이죠.,"SetSprite(0, ""sonya_basic"");"
8-154,전차장,"그건 아쉽긴 하다만,",
8-155,전차장,쉽사리 남을 믿기는 어렵겠지. 그녀도 목숨이 걸려 있으니.,
8-156,전차장,아무튼. 지금은 감상에 젖어 있을 때가 아니야.,
8-157,전차장,탄약수가 복귀하는 대로 다음 작전으로 들어간다.,
8-158,소냐,... 넵 알겠습니다!,"SetSprite(0, ""sonya_angry"");Wait(0.8);StopBGM(""bgm02"",1);StopBGM(""bgm08"",1);"
9-1,이리나,… 이상임다.,"MakeTitle(""오후 1시. 폐가 내부."");SetSprite(0, ""irina_basic""); SetBackground(""ruin_day"");SetDateTime(""1943.08.05 13:00"");PlayBGM(""bgm10"");"
9-2,이리나,우회로는 이렇게 총 세 군데임다.,
9-3,전차장,"임의로 지도 위에서부터 A, B, C 루트라고 이름을 붙여보자.",
9-4,전차장,현 상황에서는 B가 가장 적진 깊숙이 침투 가능한 루트겠군?,
9-5,이리나,맞슴다. 하지만 발각되기도 가장 쉽슴다.,
9-6,이리나,은엄폐를 고려한다면 둔덕과 수풀로 보호되는 A가 가장 괜찮기는 합니다.,
9-7,소냐,양동 작전은 어때요?,"SetSprite(1, "" sonya_basic"");"
9-8,소냐,"조를 나눠서 일부는 침투하고, 일부는 전차포를 사격하는 거죠!",
9-9,전차장,"그게 가장 좋지만, 여기서는 각도가 안 나와서 기동을 해야만 한다.",
9-10,전차장,"엔진음이 들릴 거고, 그럼 상대도 눈치를 챌 거다.",
9-11,이리나,처음부터 너무 정직하게 뒤로 후진했습니다…,
9-12,이리나,적당히 기만하면서 제압해야 됐슴다…,
9-13,전차장,물론 생각을 안 해본 건 아니지만…,
9-14,전차장,기왕 이렇게 되었으니 서로 명예는 지키면서 싸워야 하지 않겠나.,
9-15,,… 전차장의 생각에는 동의하기 어렵다.,"SetSprite(0, """");SetSprite(1, """");SetFilter(""color"");"
9-16,,야생이었으면 우린 이미 죽은 목숨이었을 터.,
9-17,,"관용은 곧 만용으로 이어지고, 적에게 역으로 당하기 마련이다.",
9-18,,자연에는 명예나 합의 따윈 없다.,
9-19,,"내 고향인 캅카스의 황량한 자연환경에서는, 주저하는 순간 곧 죽음이 찾아오곤 했다.",
9-20,,"""판단하기 전에 방아쇠를 당겨라.""",
9-21,,아버지는 내게 사냥을 그렇게 가르쳐 주셨다.,
9-22,이리나,이건 전쟁임다. 명예 같은 허울은 이기고 찾아도 늦지 않슴다?,"SetFilter("""");SetSprite(0, ""irina_basic"");SetSprite(1, "" sonya_basic"");"
9-23,소냐,"물론 맞는 말이긴 해도, 어째 찝찝하단 말이지.",
9-24,전차장,나도 중사의 의견에 동의한다.,
9-25,이리나,… 알겠음다.,
9-26,미하일,하하하! 훈장감이로군요!!,"SetSprite(1, """");SetSprite(0, ""michael_smile"");"
9-27,미하일,스탈린 동지가 들었으면 우리의 정신무장에 크게 감동했을 겁니다!!!,
9-28,,환장하겠군…,"SetSprite(0, """");"
9-29,,이 전차에 제정신은 정말 나밖에 없단 말인가.,
9-30,,적에게 사냥감을 나눠준 것도 솔직히 이해가 전혀 가지 않는다.,
9-31,,일이 잘못된다면... 도망칠 준비를 해놓는 게 좋을 것 같다.,
9-32,전차장,아무튼 다시 본론으로 돌아와서.,"SetSprite(0, ""irina_basic"");"
9-33,전차장,"C 루트는 아슬아슬하게 전차가 지날 정도의 길이니까, 나중에 사용할 수도 있겠군.",
9-34,전차장,외부로 이어진다고 했지?,
9-35,이리나,맞슴다.,
9-36,이리나,"이 길과 우리가 지나온 길, 두 군데가 외부와 연결됩니다.",
9-37,전차장,"음, 너무 넓어서 기습에는 맞지 않을 테니.",
9-38,전차장,결국 사용 가능한 건 A와 B인데.,
9-39,전차장,"미하일, 아까 살펴보라고 한 건 어떻게 되었지?","SetSprite(0, ""michael_basic"");"
9-40,미하일,"넵, 적 전차 뒤에서 연기가 피어오르는 게 보입니다.",
9-41,미하일,방금 불을 피운 듯합니다!!,
9-42,전차장,아침에 고기를 줬으니 지금쯤 조리할 거로 생각했는데 맞았군.,
9-43,전차장,"지금이 가장 경계가 느슨할 거고, 이는 적을 제압할 기회라 본다.",
9-44,이리나,"그렇다면, 어느 루트로 가실 겁니까?","SetSprite(0, ""irina_basic"");"
9-45,전차장,"안전을 고려한다면 은엄폐가 가능한 A가 안전하겠지만,",
9-46,전차장,적 전차의 뒤로 돌아간다면 B가 적당할 거다.,
9-47,이리나,그럼…,"StopBGM(""bgm10"",0.5);"
9-48,,,"MakeSelection(""A로 안전하게 가는 겁니까?"", ""B로 진입하여 적을 일망타진 하는 겁니다!!"", 1083, 1145);"
10-0,전차장,그렇게 할 생각이다.,
10-1,전차장,역시 탄약수가 전술을 보는 안목이 뛰어나군!,
10-2,이리나,과찬임다. 그럼 준비하도록 하겠습니다.,"SetSprite(0, ""irina_smile"");"
10-3,소냐,좋든 싫든 이제 곧 결착이 나겠군요!,"SetSprite(1, "" sonya_smile_1"");"
10-4,전차장,"음, 그리고… 레베카 씨도 최대한 보호하면서 전투에 임하도록.",
10-5,이리나,… 노력해보죠.,"SetSprite(1, """");SetSprite(0, ""irina_basic"");"
10-6,,역시 이 사람들이랑은 안 맞는다.,
10-7,,15분 후.,"MakeTitle("""");SetBackground(""mud_day"");PlayBGM(""bgm19"");"
10-8,전차장,"좋아, 역시 예상대로다.",
10-9,전차장,"연기가 계속 올라오는 것을 보니, 한창 식사 준비 중일 터.",
10-10,이리나,조심하십시오. 여긴 적도 우릴 감제할 수 있는 위치임다.,"SetSprite(0, ""irina_basic"");"
10-11,소냐,"그나저나, 괜찮을까요?","SetSprite(0, ""sonya_basic"");"
10-12,소냐,쓸만한 건 죄다 끌어오긴 했지만…,
10-13,,… 솔직히 승산은 절반 정도라고 생각한다.,"SetSprite(0, """");"
10-14,,특히 무장이 빈약하다는 점이 우려된다.,
10-15,,"PPSH-41 기관단총 2정, 토카레프 권총 3정, 수류탄 10발.","PlaySFX(""weapons_reload"");"
10-16,,현재 동원할 수 있는 장비 전부다.,
10-17,,보병 1개 분대 화력에도 못 미칠 정도의 수준이다.,
10-18,전차장,"그래서, 화력의 열세를 극복하고자 양동 작전을 펼치는 거다.",
10-19,전차장,교전이 시작되면 조종수가 전차에 시동을 걸고 즉시 합류할 예정이다.,
10-20,전차장,"즉, 이번 작전은 우리가 적의 시선을 분산시키고 발을 묶어둔 사이에,",
10-21,전차장,"전차를 운용, 적 전차를 무력화시키는 것이 목표가 되는 것이지!!",
10-22,이리나,전차장님이 말이 많아지면 항상 문제가 생겼음다…,"SetSprite(0, ""irina_basic"");"
10-23,이리나,그게 말처럼 쉽게 될지는 모르겠음다…,
10-24,전차장,… 이제 곧 적 진지다.,"SetSprite(0, """");"
10-25,전차장,"잡담은 그만하고, 전투 준비를 하도록!","PlaySFX(""weapons_reload"");"
